player_id,first,last,name,birthdate,school,country,last_affiliation,height,weight,season_exp,jersey,pos,rosterstatus,from_year,dleague_flag,draft_year,draft_round,draft_number,team_id,team_id2,team,team2
1628390,Terrance,Ferguson,T. Ferguson,19980517,,USA,Adelaide/USA,6-6,190.0,3,,Guard,Inactive,2017.0,Y,2017,1.0,21.0,1610612760,0,OKC,
1628391,D.J.,Wilson,D. Wilson,19960219,Michigan,USA,Michigan/USA,6-10,231.0,3,0.0,Forward,Active,2017.0,Y,2017,1.0,17.0,1610612749,0,MIL,
1628394,Anzejs,Pasecniks,A. Pasecniks,19951220,,Latvia,Gran Canaria/Latvia,7-1,229.0,1,,Center,Inactive,2019.0,Y,2017,1.0,25.0,1610612764,0,WAS,
1628396,Tony,Bradley,T. Bradley,19980108,North Carolina,USA,North Carolina/USA,6-10,248.0,3,13.0,Center,Active,2017.0,Y,2017,1.0,28.0,1610612762,0,UTA,
1628398,Kyle,Kuzma,K. Kuzma,19950724,Utah,USA,Utah/USA,6-10,221.0,3,0.0,Forward,Active,2017.0,N,2017,1.0,27.0,1610612747,0,LAL,
1628400,Semi,Ojeleye,S. Ojeleye,19941205,Southern Methodist,USA,Southern Methodist/USA,6-6,240.0,3,37.0,Forward,Active,2017.0,N,2017,2.0,37.0,1610612738,0,BOS,
1628401,Derrick,White,D. White,19940702,Colorado,USA,Colorado/USA,6-4,190.0,3,4.0,Guard,Active,2017.0,Y,2017,1.0,29.0,1610612759,0,SAS,
1628402,Frank,Jackson,F. Jackson,19980504,Duke,USA,Duke/USA,6-3,205.0,2,5.0,Guard,Active,2017.0,Y,2017,2.0,31.0,1610612740,0,NOP,
1628404,Josh,Hart,J. Hart,19950306,Villanova,USA,Villanova/USA,6-5,215.0,3,3.0,Guard,Active,2017.0,Y,2017,1.0,30.0,1610612740,0,NOP,
1628408,PJ,Dozier,P. Dozier,19961025,South Carolina,USA,South Carolina/USA,6-6,205.0,3,35.0,Guard,Active,2017.0,Y,Undrafted,,,1610612743,0,DEN,
1628410,Edmond,Sumner,E. Sumner,19951231,Xavier,USA,Xavier/USA,6-4,196.0,3,5.0,Guard,Active,2017.0,Y,2017,2.0,52.0,1610612754,0,IND,
1628411,Wes,Iwundu,W. Iwundu,19941220,Kansas State,USA,Kansas State/USA,6-6,195.0,3,4.0,Forward,Active,2017.0,Y,2017,2.0,33.0,1610612753,0,ORL,
1628412,Frank,Mason,F. Mason,19940403,Kansas,USA,Kansas/USA,5-11,190.0,3,,Guard,Inactive,2017.0,Y,2017,2.0,34.0,1610612749,0,MIL,
1628415,Dillon,Brooks,D. Brooks,19960122,Oregon,Canada,Oregon/Canada,6-7,225.0,3,24.0,Guard,Active,2017.0,N,2017,2.0,45.0,1610612763,0,MEM,
1628418,Thomas,Bryant,T. Bryant,19970731,Indiana,USA,Indiana/USA,6-10,248.0,3,13.0,Center,Active,2017.0,Y,2017,2.0,42.0,1610612764,0,WAS,
1628420,Monte,Morris,M. Morris,19950627,Iowa State,USA,Iowa State/USA,6-2,183.0,3,11.0,Guard,Active,2017.0,Y,2017,2.0,51.0,1610612743,0,DEN,
1628422,Damyean,Dotson,D. Dotson,19940506,Houston,USA,Houston/USA,6-5,210.0,3,21.0,Guard,Active,2017.0,Y,2017,2.0,44.0,1610612752,0,NYK,
1628425,Sterling,Brown,S. Brown,19950210,Southern Methodist,USA,Southern Methodist/USA,6-5,219.0,3,0.0,Guard,Active,2017.0,Y,2017,2.0,46.0,1610612749,0,MIL,
1628427,Vlatko,Cancar,V. Cancar,19970410,San Pablo Burgos,Slovenia,San Pablo Burgos/Slovenia,6-8,236.0,1,31.0,Forward,Active,2019.0,Y,2017,2.0,49.0,1610612743,0,DEN,
1628430,Nigel,Williams-Goss,N. Williams-Goss,19940916,Gonzaga,USA,Gonzaga/USA,6-2,190.0,1,0.0,Guard,Inactive,2019.0,Y,2017,2.0,55.0,1610612762,0,UTA,
1628436,Luke,Kornet,L. Kornet,19950715,Vanderbilt,USA,Vanderbilt/USA,7-2,250.0,3,40.0,Forward,Active,2017.0,Y,Undrafted,,,1610612741,0,CHI,
1628443,Kadeem,Allen,K. Allen,19930115,Arizona,USA,Arizona/USA,6-1,200.0,2,,Guard,Inactive,2017.0,Y,2017,2.0,53.0,1610612752,0,NYK,
1628449,Chris,Boucher,C. Boucher,19930111,Oregon,Saint Lucia,Oregon/Saint Lucia,6-9,200.0,3,25.0,Forward,Active,2017.0,Y,Undrafted,,,1610612761,0,TOR,
1628464,Daniel,Theis,D. Theis,19920404,Brose Bamberg,Germany,Brose Bamberg/Germany,6-8,245.0,3,27.0,Forward,Active,2017.0,N,Undrafted,,,1610612738,0,BOS,
1628467,Maxi,Kleber,M. Kleber,19920129,Bayern Munich,Germany,Bayern Munich/Germany,6-10,240.0,3,42.0,Forward,Active,2017.0,N,Undrafted,,,1610612742,0,DAL,
1628470,Torrey,Craig,T. Craig,19901219,South Carolina Upstate,USA,South Carolina Upstate/USA,6-7,221.0,3,12.0,Forward,Active,2017.0,Y,Undrafted,,,1610612743,0,DEN,
1628476,Derrick,Walton Jr.,D. Walton Jr.,19950403,Michigan,USA,Michigan/USA,6-0,185.0,2,,Guard,Inactive,2017.0,Y,Undrafted,,,1610612746,0,LAC,
1628499,Antonius,Cleveland,A. Cleveland,19940202,Southeast Missouri,USA,Southeast Missouri/USA,6-5,195.0,2,3.0,Guard,Inactive,2017.0,Y,Undrafted,,,1610612742,0,DAL,
1628513,Naz,Mitrou-Long,N. Mitrou-Long,19930803,Iowa State,Canada,Iowa State/Canada,6-3,218.0,3,15.0,Guard,Inactive,2017.0,Y,Undrafted,,,1610612754,0,IND,
1628518,Amile,Jefferson,A. Jefferson,19930507,Duke,USA,Duke/USA,6-9,222.0,2,,Forward,Inactive,2017.0,Y,2017,,,1610612753,0,ORL,
1628539,Mychal,Mulder,M. Mulder,19940612,Kentucky,Canada,Kentucky/Canada,6-3,184.0,1,15.0,Guard,Active,2019.0,Y,Undrafted,,,1610612744,0,GSW,
1628778,Paul,Watson,P. Watson,19941230,Fresno State,USA,Fresno State/USA,6-6,210.0,1,1.0,Guard,Active,2019.0,Y,Undrafted,,,1610612761,0,TOR,
1628960,Grayson,Allen,G. Allen,19951008,Duke,USA,Duke/USA,6-4,198.0,2,3.0,Guard,Active,2018.0,Y,2018,1.0,21.0,1610612763,0,MEM,
1628961,Kostas,Antetokounmpo,K. Antetokounmpo,19971120,Dayton,Greece,Dayton/Greece,6-10,200.0,2,37.0,Forward,Active,2018.0,Y,2018,2.0,60.0,1610612747,0,LAL,
1628963,Marvin,Bagley III,M. Bagley III,19990314,Duke,USA,Duke/USA,6-11,235.0,2,35.0,Forward,Active,2018.0,N,2018,1.0,2.0,1610612758,0,SAC,
1628964,Mo,Bamba,M. Bamba,19980512,Texas-Austin,USA,Texas-Austin/USA,7-0,231.0,2,5.0,Center,Active,2018.0,N,2018,1.0,6.0,1610612753,0,ORL,
1628966,Keita,Bates-Diop,K. Bates-Diop,19960123,Ohio State,USA,Ohio State/USA,6-8,229.0,2,31.0,Forward,Active,2018.0,Y,2018,2.0,48.0,1610612750,1610612743,MIN,DEN
1628969,Mikal,Bridges,M. Bridges,19960830,Villanova,USA,Villanova/USA,6-6,209.0,2,25.0,Forward,Active,2018.0,N,2018,1.0,10.0,1610612756,0,PHX,
1628970,Miles,Bridges,M. Bridges,19980321,Michigan State,USA,Michigan State/USA,6-6,225.0,2,0.0,Forward,Active,2018.0,N,2018,1.0,12.0,1610612766,0,CHA,
1628971,Bruce,Brown,B. Brown,19960815,Miami,USA,Miami/USA,6-4,202.0,2,1.0,Guard,Active,2018.0,Y,2018,2.0,42.0,1610612765,0,DET,
1628972,Troy,Brown Jr.,T. Brown Jr.,19990728,Oregon,USA,Oregon/USA,6-6,215.0,2,7.0,Guard,Active,2018.0,Y,2018,1.0,15.0,1610612764,0,WAS,
1628973,Jalen,Brunson,J. Brunson,19960831,Villanova,USA,Villanova/USA,6-1,190.0,2,13.0,Guard,Active,2018.0,N,2018,2.0,33.0,1610612742,0,DAL,
1628975,Jevon,Carter,J. Carter,19950914,West Virginia,USA,West Virginia/USA,6-1,200.0,2,4.0,Guard,Active,2018.0,Y,2018,2.0,32.0,1610612756,0,PHX,
1628977,Hamidou,Diallo,H. Diallo,19980731,Kentucky,USA,Kentucky/USA,6-5,202.0,2,6.0,Guard,Active,2018.0,Y,2018,2.0,45.0,1610612760,0,OKC,
1628978,Donte,DiVincenzo,D. DiVincenzo,19970131,Villanova,USA,Villanova/USA,6-4,203.0,2,0.0,Guard,Active,2018.0,Y,2018,1.0,17.0,1610612749,0,MIL,
1628980,Jacob,Evans,J. Evans,19970618,Cincinnati,USA,Cincinnati/USA,6-4,210.0,2,12.0,Guard,Inactive,2018.0,Y,2018,1.0,28.0,1610612744,0,GSW,
1628981,Bruno,Fernando,B. Fernando,19980815,Maryland,Angola,Maryland/Angola,6-9,240.0,1,24.0,Forward,Active,2019.0,Y,2019,2.0,34.0,1610612737,0,ATL,
1628982,Melvin,Frazier Jr.,M. Frazier Jr.,19960830,Tulane,USA,Tulane/USA,6-5,215.0,2,35.0,Guard,Inactive,2018.0,Y,2018,2.0,35.0,1610612753,0,ORL,
1628983,Shai,Gilgeous-Alexander,S. Gilgeous-Alexander,19980712,Kentucky,Canada,Kentucky/Canada,6-6,180.0,2,2.0,Guard,Active,2018.0,N,2018,1.0,11.0,1610612760,0,OKC,
1628984,Devonte',Graham,D. Graham,19950222,Kansas,USA,Kansas/USA,6-1,195.0,2,4.0,Guard,Active,2018.0,Y,2018,2.0,34.0,1610612766,0,CHA,
1628985,Devon,Hall,D. Hall,19950707,Virginia,USA,Virginia/USA,6-5,215.0,1,14.0,Guard,Inactive,2019.0,Y,2018,2.0,53.0,1610612760,0,OKC,
1628987,Kevin,Hervey,K. Hervey,19960709,Texas-Arlington,USA,Texas-Arlington/USA,6-9,230.0,1,15.0,Forward,Inactive,2019.0,Y,2018,2.0,57.0,1610612760,0,OKC,
1628988,Aaron,Holiday,A. Holiday,19960930,UCLA,USA,UCLA/USA,6-0,185.0,2,3.0,Guard,Active,2018.0,N,2018,1.0,23.0,1610612754,0,IND,
1628989,Kevin,Huerter,K. Huerter,19980827,Maryland,USA,Maryland/USA,6-7,190.0,2,3.0,Guard,Active,2018.0,N,2018,1.0,19.0,1610612737,0,ATL,
1628990,Chandler,Hutchison,C. Hutchison,19960426,Boise State,USA,Boise State/USA,6-6,210.0,2,1.0,Forward,Active,2018.0,Y,2018,1.0,22.0,1610612741,0,CHI,
1628991,Jaren,Jackson Jr.,J. Jackson Jr.,19990915,Michigan State,USA,Michigan State/USA,6-11,242.0,2,13.0,Forward,Active,2018.0,N,2018,1.0,4.0,1610612763,0,MEM,
1628993,Alize,Johnson,A. Johnson,19960422,Missouri State,USA,Missouri State/USA,6-7,212.0,2,24.0,Forward,Active,2018.0,Y,2018,2.0,50.0,1610612754,0,IND,
1628995,Kevin,Knox II,K. Knox II,19990811,Kentucky,USA,Kentucky/USA,6-7,215.0,2,20.0,Forward,Active,2018.0,N,2018,1.0,9.0,1610612752,0,NYK,
1629001,De'Anthony,Melton,D. Melton,19980528,Southern California,USA,Southern California/USA,6-2,200.0,2,0.0,Guard,Active,2018.0,Y,2018,2.0,46.0,1610612763,0,MEM,
1629002,Chimezie,Metu,C. Metu,19970322,Southern California,USA,Southern California/USA,6-9,225.0,2,25.0,Forward,Active,2018.0,Y,2018,2.0,49.0,1610612759,0,SAS,
1629003,Shake,Milton,S. Milton,19960926,Southern Methodist,USA,Southern Methodist/USA,6-5,205.0,2,18.0,Guard,Active,2018.0,Y,2018,2.0,54.0,1610612755,0,PHI,
1629004,Svi,Mykhailiuk,S. Mykhailiuk,19970610,Kansas,Ukraine,Kansas/Ukraine,6-7,205.0,2,14.0,Guard,Active,2018.0,Y,2018,2.0,47.0,1610612765,0,DET,
1629006,Josh,Okogie,J. Okogie,19980901,Georgia Tech,Nigeria,Georgia Tech/Nigeria,6-4,213.0,2,20.0,Guard,Active,2018.0,N,2018,1.0,20.0,1610612750,0,MIN,
1629008,Michael,Porter Jr.,M. Porter Jr.,19980629,Missouri,USA,Missouri/USA,6-10,218.0,1,1.0,Forward,Active,2018.0,N,2018,1.0,14.0,1610612743,0,DEN,
1629010,Jerome,Robinson,J. Robinson,19970222,Boston College,USA,Boston College/USA,6-4,190.0,2,,Guard,Inactive,2018.0,Y,2018,1.0,13.0,1610612746,1610612764,LAC,WAS
1629011,Mitchell,Robinson,M. Robinson,19980401,Western Kentucky,USA,Western Kentucky/USA,7-0,240.0,2,23.0,Center,Active,2018.0,N,2018,2.0,36.0,1610612752,0,NYK,
1629012,Collin,Sexton,C. Sexton,19990104,Alabama,USA,Alabama/USA,6-1,190.0,2,2.0,Guard,Active,2018.0,N,2018,1.0,8.0,1610612739,0,CLE,
1629013,Landry,Shamet,L. Shamet,19970313,Wichita State,USA,Wichita State/USA,6-4,190.0,2,20.0,Guard,Active,2018.0,N,2018,1.0,26.0,1610612746,0,LAC,
1629014,Anfernee,Simons,A. Simons,19990608,Edgewater HS (FL),USA,Edgewater HS (FL)/USA,6-3,181.0,2,1.0,Guard,Active,2018.0,Y,2018,1.0,24.0,1610612757,0,POR,
1629015,Zhaire,Smith,Z. Smith,19990604,Texas Tech,USA,Texas Tech/USA,6-3,205.0,2,5.0,Guard,Inactive,2018.0,Y,2018,1.0,16.0,1610612755,0,PHI,
1629016,Omari,Spellman,O. Spellman,19970721,Villanova,USA,Villanova/USA,6-8,245.0,2,14.0,Forward,Inactive,2018.0,Y,2018,1.0,30.0,1610612744,0,GSW,
1629018,Gary,Trent Jr.,G. Trent Jr.,19990118,Duke,USA,Duke/USA,6-5,209.0,2,33.0,Guard,Active,2018.0,Y,2018,2.0,37.0,1610612757,0,POR,
1629021,Moritz,Wagner,M. Wagner,19970426,Michigan,Germany,Michigan/Germany,6-11,245.0,2,21.0,Forward,Active,2018.0,Y,2018,1.0,25.0,1610612764,0,WAS,
1629022,Lonnie,Walker IV,L. Walker IV,19981214,Miami,USA,Miami/USA,6-4,204.0,2,1.0,Guard,Active,2018.0,Y,2018,1.0,18.0,1610612759,0,SAS,
1629023,P.J.,Washington,P. Washington,19980823,Kentucky,USA,Kentucky/USA,6-7,230.0,1,25.0,Forward,Active,2019.0,N,2019,1.0,12.0,1610612766,0,CHA,
1629026,Kenrich,Williams,K. Williams,19941202,TCU,USA,TCU/USA,6-6,210.0,2,34.0,Guard,Active,2018.0,Y,Undrafted,,,1610612740,0,NOP,
1629027,Trae,Young,T. Young,19980919,Oklahoma,USA,Oklahoma/USA,6-1,180.0,2,11.0,Guard,Active,2018.0,N,2018,1.0,5.0,1610612737,0,ATL,
1629028,Deandre,Ayton,D. Ayton,19980723,Arizona,Bahamas,Arizona/Bahamas,6-11,250.0,2,22.0,Center,Active,2018.0,N,2018,1.0,1.0,1610612756,0,PHX,
1629029,Luka,Doncic,L. Doncic,19990228,Real Madrid,Slovenia,Real Madrid/Slovenia,6-7,230.0,2,77.0,Forward,Active,2018.0,N,2018,1.0,3.0,1610612742,0,DAL,
1629033,Theo,Pinson,T. Pinson,19951105,North Carolina,USA,North Carolina/USA,6-5,212.0,2,21.0,Guard,Active,2018.0,Y,Undrafted,,,1610612751,0,BKN,
1629035,Carsen,Edwards,C. Edwards,19980312,Purdue,USA,Purdue/USA,5-11,200.0,1,4.0,Guard,Active,2019.0,Y,2019,2.0,33.0,1610612738,0,BOS,
1629048,Goga,Bitadze,G. Bitadze,19990720,Mega Basket,Georgia,Mega Basket/Georgia,6-11,250.0,1,88.0,Center,Active,2019.0,Y,2019,1.0,18.0,1610612754,0,IND,
1629056,Terence,Davis,T. Davis,19970516,Mississippi,USA,Mississippi/USA,6-4,201.0,1,9.0,Guard,Active,2019.0,N,Undrafted,,,1610612761,0,TOR,
1629057,Robert,Williams III,R. Williams III,19971017,Texas A&M,USA,Texas A&M/USA,6-8,237.0,2,44.0,Center,Active,2018.0,Y,2018,1.0,27.0,1610612738,0,BOS,
1629058,Dzanan,Musa,D. Musa,19990508,,Bosnia and Herzegovina,Cedevita/Bosnia and Herzegovina,6-9,217.0,2,13.0,Guard,Inactive,2018.0,Y,2018,1.0,29.0,1610612751,0,BKN,
1629059,Elie,Okobo,E. Okobo,19971023,Elan Bearnais,France,Elan Bearnais/France,6-3,190.0,2,2.0,Forward,Inactive,2018.0,Y,2018,2.0,31.0,1610612756,0,PHX,
1629060,Rui,Hachimura,R. Hachimura,19980208,Gonzaga,Japan,Gonzaga/Japan,6-8,230.0,1,8.0,Forward,Active,2019.0,N,2019,1.0,9.0,1610612764,0,WAS,
1629065,Ky,Bowman,K. Bowman,19970616,Boston College,USA,Boston College/USA,6-1,187.0,1,12.0,Guard,Inactive,2019.0,Y,Undrafted,,,1610612744,0,GSW,
1629066,Rodions,Kurucs,R. Kurucs,19980205,                                   ,Latvia,FC Barcelona/Latvia,6-9,228.0,2,,Forward,Inactive,2018.0,Y,2018,2.0,40.0,1610612751,0,BKN,
1629067,Isaac,Bonga,I. Bonga,19991108,Skyliners Frankfurt,Germany,Skyliners Frankfurt/Germany,6-8,180.0,2,17.0,Guard,Active,2018.0,Y,2018,2.0,39.0,1610612764,0,WAS,
1629076,Tyler,Cook,T. Cook,19970923,Iowa,USA,Iowa/USA,6-8,255.0,1,25.0,Forward,Active,2019.0,Y,Undrafted,,,1610612743,0,DEN,
1629103,Kelan,Martin,K. Martin,19950803,Butler,USA,Butler/USA,6-5,230.0,1,21.0,Forward,Active,2019.0,Y,Undrafted,,,1610612750,0,MIN,
1629109,Gary,Clark,G. Clark,19941116,Cincinnati,USA,Cincinnati/USA,6-6,225.0,2,12.0,Forward,Active,2018.0,Y,Undrafted,,,1610612745,1610612753,HOU,ORL
1629117,Wenyen,Gabriel,W. Gabriel,19970326,Kentucky,South Sudan,Kentucky/South Sudan,6-9,205.0,1,32.0,Forward,Active,2018.0,Y,Undrafted,,,1610612757,0,POR,
1629126,Deonte,Burton,D. Burton,19940131,Iowa State,USA,Iowa State/USA,6-4,240.0,2,30.0,Guard,Inactive,2018.0,Y,Undrafted,,,1610612760,0,OKC,
1629130,Duncan,Robinson,D. Robinson,19940422,Michigan,USA,Michigan/USA,6-7,215.0,2,55.0,Forward,Active,2018.0,Y,Undrafted,,,1610612748,0,MIA,
1629134,Kendrick,Nunn,K. Nunn,19950803,Oakland,USA,Oakland/USA,6-2,190.0,1,25.0,Guard,Active,2018.0,Y,Undrafted,,,1610612748,0,MIA,
1629140,Johnathan,Williams,J. Williams,19950522,Gonzaga,USA,Gonzaga/USA,6-9,228.0,2,19.0,Forward,Inactive,2018.0,Y,Undrafted,,,1610612764,0,WAS,
1629164,Brandon,Goodwin,B. Goodwin,19951002,Florida Gulf Coast,USA,Florida Gulf Coast/USA,6-0,180.0,2,0.0,Guard,Active,2018.0,Y,Undrafted,,,1610612737,0,ATL,
1629168,BJ,Johnson,B. Johnson,19951221,La Salle,USA,La Salle/USA,6-7,200.0,2,13.0,Forward,Inactive,2018.0,Y,Undrafted,,,1610612753,0,ORL,
1629185,Chris,Chiozza,C. Chiozza,19951121,Florida,USA,Florida/USA,5-11,175.0,2,4.0,Guard,Active,2018.0,Y,Undrafted,,,1610612764,1610612751,WAS,BKN
1629216,Gabe,Vincent,G. Vincent,19960614,California-Santa Barbara,USA,California-Santa Barbara/USA,6-3,200.0,1,2.0,Guard,Active,2019.0,Y,Undrafted,,,1610612748,0,MIA,
1629234,Drew,Eubanks,D. Eubanks,19970201,Oregon State,USA,Oregon State/USA,6-9,245.0,2,14.0,Forward,Active,2018.0,Y,Undrafted,,,1610612759,0,SAS,
1629308,Juan,Toscano-Anderson,J. Toscano-Anderson,19930410,Marquette,USA,Marquette/USA,6-6,209.0,1,95.0,Forward,Active,2019.0,Y,Undrafted,,,1610612744,0,GSW,
1629598,Chris,Clemons,C. Clemons,19970723,Campbell University,USA,Campbell /USA,5-9,180.0,1,3.0,Guard,Inactive,2019.0,Y,Undrafted,,,1610612745,0,HOU,
1629599,Amir,Coffey,A. Coffey,19970617,Minnesota,USA,Minnesota/USA,6-7,210.0,1,7.0,Guard,Active,2019.0,Y,Undrafted,,,1610612746,0,LAC,
1629607,Jared,Harper,J. Harper,19970914,Auburn,USA,Auburn/USA,5-10,175.0,1,0.0,Guard,Active,2019.0,Y,Undrafted,,,1610612756,0,PHX,
1629608,Dewan,Hernandez,D. Hernandez,19961209,Miami,USA,Miami/USA,6-10,235.0,1,20.0,Center,Inactive,2019.0,Y,2019,2.0,59.0,1610612761,0,TOR,
1629610,DaQuan,Jeffries,D. Jeffries,19970830,Tulsa,USA,Tulsa/USA,6-5,230.0,1,55.0,Guard,Active,2019.0,Y,Undrafted,,,1610612758,0,SAC,
1629611,Terance,Mann,T. Mann,19961018,Florida State,USA,Florida State/USA,6-5,215.0,1,14.0,Guard,Active,2019.0,Y,2019,2.0,48.0,1610612746,0,LAC,
1629620,Justin,Robinson,J. Robinson,19971012,Virginia Tech,USA,Virginia Tech/USA,6-1,195.0,1,,Guard,Inactive,2019.0,Y,2019,,,1610612764,0,WAS,
1629625,Justin,Wright-Foreman,J. Wright-Foreman,19971027,Hofstra,USA,Hofstra/USA,6-0,190.0,1,3.0,Guard,Inactive,2019.0,Y,2019,2.0,53.0,1610612762,0,UTA,
1629626,Bol,Bol,B. Bol,19991116,Oregon,Sudan,Oregon/Sudan,7-2,220.0,1,10.0,Center,Active,2019.0,Y,2019,2.0,44.0,1610612743,0,DEN,
1629627,Zion,Williamson,Z. Williamson,20000706,Duke,USA,Duke/USA,6-7,284.0,1,1.0,Forward,Active,2019.0,N,2019,1.0,1.0,1610612740,0,NOP,
1629628,RJ,Barrett,R. Barrett,20000614,Duke,Canada,Duke/Canada,6-6,214.0,1,9.0,Forward,Active,2019.0,N,2019,1.0,3.0,1610612752,0,NYK,
1629629,Cam,Reddish,C. Reddish,19990901,Duke,USA,Duke/USA,6-8,218.0,1,22.0,Forward,Active,2019.0,N,2019,1.0,10.0,1610612737,0,ATL,
1629630,Ja,Morant,J. Morant,19990810,Murray State,USA,Murray State/USA,6-3,174.0,1,12.0,Guard,Active,2019.0,N,2019,1.0,2.0,1610612763,0,MEM,
1629631,De'Andre,Hunter,D. Hunter,19971202,Virginia,USA,Virginia/USA,6-8,225.0,1,12.0,Forward,Active,2019.0,N,2019,1.0,4.0,1610612737,0,ATL,
1629632,Coby,White,C. White,20000216,North Carolina,USA,North Carolina/USA,6-5,195.0,1,0.0,Guard,Active,2019.0,N,2019,1.0,7.0,1610612741,0,CHI,
1629633,Jarrett,Culver,J. Culver,19990220,Texas Tech,USA,Texas Tech/USA,6-6,195.0,1,23.0,Guard,Active,2019.0,N,2019,1.0,6.0,1610612750,0,MIN,
1629634,Brandon,Clarke,B. Clarke,19960919,Gonzaga,Canada,Gonzaga/Canada,6-8,215.0,1,15.0,Forward,Active,2019.0,N,2019,1.0,21.0,1610612763,0,MEM,
1629635,Sekou,Doumbouya,S. Doumbouya,20001223,Limoges,France,Limoges/France,6-8,230.0,1,45.0,Forward,Active,2019.0,Y,2019,1.0,15.0,1610612765,0,DET,
1629636,Darius,Garland,D. Garland,20000126,Vanderbilt,USA,Vanderbilt/USA,6-1,192.0,1,10.0,Guard,Active,2019.0,N,2019,1.0,5.0,1610612739,0,CLE,
1629637,Jaxson,Hayes,J. Hayes,20000523,Texas-Austin,USA,Texas-Austin/USA,6-11,220.0,1,10.0,Center,Active,2019.0,N,2019,1.0,8.0,1610612740,0,NOP,
1629638,Nickeil,Alexander-Walker,N. Alexander-Walker,19980902,Virginia Tech,Canada,Virginia Tech/Canada,6-6,205.0,1,6.0,Guard,Active,2019.0,Y,2019,1.0,17.0,1610612740,0,NOP,
1629639,Tyler,Herro,T. Herro,20000120,Kentucky,USA,Kentucky/USA,6-5,195.0,1,14.0,Guard,Active,2019.0,N,2019,1.0,13.0,1610612748,0,MIA,
1629640,Keldon,Johnson,K. Johnson,19991011,Kentucky,USA,Kentucky/USA,6-5,220.0,1,3.0,Forward,Active,2019.0,Y,2019,1.0,29.0,1610612759,0,SAS,
1629641,Romeo,Langford,R. Langford,19991025,Indiana,USA,Indiana/USA,6-4,216.0,1,45.0,Guard,Active,2019.0,Y,2019,1.0,14.0,1610612738,0,BOS,
1629642,Nassir,Little,N. Little,20000211,North Carolina,USA,North Carolina/USA,6-5,220.0,1,9.0,Forward,Active,2019.0,N,2019,1.0,25.0,1610612757,0,POR,
1629645,Kevin,Porter Jr.,K. Porter Jr.,20000504,Southern California,USA,Southern California/USA,6-4,203.0,1,3.0,Guard,Active,2019.0,Y,2019,1.0,30.0,1610612739,0,CLE,
1629647,Darius,Bazley,D. Bazley,20000612,Princeton HS (OH),USA,Princeton HS (OH)/USA,6-8,208.0,1,7.0,Forward,Active,2019.0,N,2019,1.0,23.0,1610612760,0,OKC,
1629649,Ignas,Brazdeikis,I. Brazdeikis,19990108,Michigan,Canada,Michigan/Canada,6-6,221.0,1,17.0,Forward,Active,2019.0,Y,2019,2.0,47.0,1610612752,0,NYK,
1629651,Nicolas,Claxton,N. Claxton,19990417,Georgia,USA,Georgia/USA,6-11,215.0,1,33.0,Forward,Active,2019.0,Y,2019,2.0,31.0,1610612751,0,BKN,
1629652,Luguentz,Dort,L. Dort,19990419,Arizona State,Canada,Arizona State/Canada,6-3,215.0,1,5.0,Guard,Active,2019.0,Y,Undrafted,,,1610612760,0,OKC,
1629659,Talen,Horton-Tucker,T. Horton-Tucker,20001125,Iowa State,USA,Iowa State/USA,6-4,234.0,1,5.0,Guard,Active,2019.0,Y,2019,2.0,46.0,1610612747,0,LAL,
1629660,Ty,Jerome,T. Jerome,19970708,Virginia,USA,Virginia/USA,6-5,195.0,1,16.0,Guard,Active,2019.0,Y,2019,1.0,24.0,1610612756,0,PHX,
1629661,Cameron,Johnson,C. Johnson,19960303,North Carolina,USA,North Carolina/USA,6-8,210.0,1,23.0,Forward,Active,2019.0,N,2019,1.0,11.0,1610612756,0,PHX,
1629662,Mfiondu,Kabengele,M. Kabengele,19970814,Florida State,Canada,Florida State/Canada,6-9,250.0,1,27.0,Forward,Active,2019.0,Y,2019,1.0,27.0,1610612746,0,LAC,
1629665,Jalen,Lecque,J. Lecque,20000613,,USA,Brewster Academy (NH)/USA,6-4,185.0,1,,Guard,Inactive,2019.0,Y,Undrafted,,,1610612756,0,PHX,
1629671,Miye,Oni,M. Oni,19970804,Yale,USA,Yale/USA,6-5,206.0,1,81.0,Guard,Active,2019.0,Y,2019,2.0,58.0,1610612762,0,UTA,
1629672,Eric,Paschall,E. Paschall,19961104,Villanova,USA,Villanova/USA,6-6,255.0,1,7.0,Forward,Active,2019.0,N,2019,2.0,41.0,1610612744,0,GSW,
1629673,Jordan,Poole,J. Poole,19990619,Michigan,USA,Michigan/USA,6-4,194.0,1,3.0,Guard,Active,2019.0,Y,2019,1.0,28.0,1610612744,0,GSW,
1629677,Luka,Samanic,L. Samanic,20000109,Union Olimpija,Croatia,Union Olimpija/Croatia,6-10,227.0,1,19.0,Forward,Active,2019.0,Y,2019,1.0,19.0,1610612759,0,SAS,
1629678,Admiral,Schofield,A. Schofield,19970330,Tennessee,United Kingdom,Tennessee/United Kingdom,6-5,241.0,1,1.0,Guard,Inactive,2019.0,Y,2019,2.0,42.0,1610612764,0,WAS,
1629680,Matisse,Thybulle,M. Thybulle,19970304,Washington,USA,Washington/USA,6-5,201.0,1,22.0,Guard,Active,2019.0,N,2019,1.0,20.0,1610612755,0,PHI,
