id,full_name,first_name,last_name,is_active
1630228,Jonathan Kuminga,Jonathan,Kuminga,True
77323,Kevin Kunnert,Kevin,Kunnert,False
77324,Mitch Kupchak,Mitch,Kupchak,False
77325,Charles Kupec,Charles,Kupec,False
1629066,Rodions Kurucs,Rodions,Kurucs,False
201633,Rob Kurz,Rob,Kurz,False
2825,Ibrahim Kutluay,Ibrahim,Kutluay,False
1628398,Kyle Kuzma,Kyle,Kuzma,True
203136,Ognjen Kuzmic,Ognjen,Kuzmic,False
1627851,Mindaugas Kuzminskas,Mindaugas,Kuzminskas,False
77327,Fred LaCour,Fred,LaCour,False
1711,Raef LaFrentz,Raef,LaFrentz,False
77328,Tom LaGarde,Tom,LaGarde,False
1601,Rusty LaRue,Rusty,LaRue,False
77340,Rudy LaRusso,Rudy,LaRusso,False
203897,Zach LaVine,Zach,LaVine,True
1627746,Skal Labissiere,Skal,Labissiere,False
77326,Sam Lacey,Sam,Lacey,False
363,Christian Laettner,Christian,Laettner,False
201802,Oliver Lafayette,Oliver,Lafayette,False
100263,Bill Laimbeer,Bill,Laimbeer,False
77329,Pete Lalich,Pete,Lalich,False
77330,Bo Lamar,Bo,Lamar,False
1630237,Anthony Lamb,Anthony,Lamb,True
203117,Doron Lamb,Doron,Lamb,False
203087,Jeremy Lamb,Jeremy,Lamb,True
77331,John Lambert,John,Lambert,False
77332,Jeff Lamp,Jeff,Lamp,False
2573,Maciej Lampe,Maciej,Lampe,False
77333,Jim Lampley,Jim,Lampley,False
2253,Sean Lampley,Sean,Lampley,False
1629111,Jock Landale,Jock,Landale,True
201171,Carl Landry,Carl,Landry,False
202068,Marcus Landry,Marcus,Landry,False
77334,Mark Landsberger,Mark,Landsberger,False
77335,Jerome Lane,Jerome,Lane,False
457,Andrew Lang,Andrew,Lang,False
226,Antonio Lang,Antonio,Lang,False
2591,James Lang,James,Lang,False
1892,Trajan Langdon,Trajan,Langdon,False
101247,Keith Langford,Keith,Langford,False
1629641,Romeo Langford,Romeo,Langford,True
2061,Dan Langhi,Dan,Langhi,False
600005,Bob Lanier,Bob,Lanier,False
77338,Stu Lantz,Stu,Lantz,False
1627879,Nicolas Laprovittola,Nicolas,Laprovittola,False
77339,York Larese,York,Larese,False
203499,Shane Larkin,Shane,Larkin,False
77341,John Laskowski,John,Laskowski,False
201186,Stephane Lasme,Stephane,Lasme,False
77342,Dave Lattin,Dave,Lattin,False
968,Priest Lauderdale,Priest,Lauderdale,False
77344,Rich Laurel,Rich,Laurel,False
77345,Walt Lautenbach,Walt,Lautenbach,False
203530,Joffrey Lauvergne,Joffrey,Lauvergne,False
77346,Tony Lavelli,Tony,Lavelli,False
77347,Bob Lavoy,Bob,Lavoy,False
201151,Acie Law,Acie,Law,False
1629724,Vic Law,Vic,Law,False
202371,Gani Lawal,Gani,Lawal,False
77348,Ed Lawrence,Ed,Lawrence,False
1630639,AJ Lawson,AJ,Lawson,True
1535,Jason Lawson,Jason,Lawson,False
201951,Ty Lawson,Ty,Lawson,False
1627774,Jake Layman,Jake,Layman,True
77350,Dennis Layton,Dennis,Layton,False
1627747,Caris LeVert,Caris,LeVert,True
1628388,T.J. Leaf,T.J.,Leaf,False
77351,Emanuel Leaks,Emanuel,Leaks,False
77352,Hal Lear,Hal,Lear,False
77353,Allen Leavell,Allen,Leavell,False
77354,Jeff Lebo,Jeff,Lebo,False
287,Eric Leckner,Eric,Leckner,False
1629665,Jalen Lecque,Jalen,Lecque,False
203495,Ricky Ledo,Ricky,Ledo,False
77356,Butch Lee,Butch,Lee,False
77357,Clyde Lee,Clyde,Lee,False
201584,Courtney Lee,Courtney,Lee,False
1627814,Damion Lee,Damion,Lee,True
101135,David Lee,David,Lee,False
77358,Doug Lee,Doug,Lee,False
77359,George Lee,George,Lee,False
77360,Greg Lee,Greg,Lee,False
77361,Keith Lee,Keith,Lee,False
77362,Kurk Lee,Kurk,Lee,False
202723,Malcolm Lee,Malcolm,Lee,False
77363,Rock Lee,Rock,Lee,False
77364,Ron Lee,Ron,Lee,False
77365,Russell Lee,Russell,Lee,False
1630240,Saben Lee,Saben,Lee,True
77366,Ed Leede,Ed,Leede,False
77367,Hank Lefkowitz,Hank,Lefkowitz,False
100,Tim Legler,Tim,Legler,False
77369,George Lehmann,George,Lehmann,False
1627215,Walt Lemon Jr.,Walt,Lemon Jr.,False
203458,Alex Len,Alex,Len,True
702,Voshon Lenard,Voshon,Lenard,False
77371,Bob Leonard,Bob,Leonard,False
77370,Gary Leonard,Gary,Leonard,False
202695,Kawhi Leonard,Kawhi,Leonard,True
203086,Meyers Leonard,Meyers,Leonard,False
77372,Jim Les,Jim,Les,False
202727,Travis Leslie,Travis,Leslie,False
77373,Ronnie Lester,Ronnie,Lester,False
77374,Clifford Lett,Clifford,Lett,False
202720,Jon Leuer,Jon,Leuer,False
77375,Andrew Levane,Andrew,Levane,False
77376,Lafayette Lever,Lafayette,Lever,False
77377,Cliff Levingston,Cliff,Levingston,False
77385,Bobby Lewis,Bobby,Lewis,False
736,Cedric Lewis,Cedric,Lewis,False
77379,Fred Lewis,Fred,Lewis,False
77380,Freddie Lewis,Freddie,Lewis,False
77381,Grady Lewis,Grady,Lewis,False
729,Martin Lewis,Martin,Lewis,False
1630665,Matt Lewis,Matt,Lewis,True
1900,Quincy Lewis,Quincy,Lewis,False
77383,Ralph Lewis,Ralph,Lewis,False
1740,Rashard Lewis,Rashard,Lewis,False
77384,Reggie Lewis,Reggie,Lewis,False
1630575,Scottie Lewis,Scottie,Lewis,True
1630184,Kira Lewis Jr.,Kira,Lewis Jr.,True
77386,Marcus Liberty,Marcus,Liberty,False
77387,Todd Lichti,Todd,Lichti,False
202732,DeAndre Liggins,DeAndre,Liggins,False
77388,Bill Ligon,Bill,Ligon,False
203081,Damian Lillard,Damian,Lillard,True
202391,Jeremy Lin,Jeremy,Lin,False
77389,Steve Lingenfelter,Steve,Lingenfelter,False
175,Alton Lister,Alton,Lister,False
1629642,Nassir Little,Nassir,Little,True
1630587,Isaiah Livers,Isaiah,Livers,True
988,Randy Livingston,Randy,Livingston,False
2733,Shaun Livingston,Shaun,Livingston,False
77392,Ron Livingstone,Ron,Livingstone,False
1024,Horacio Llamas,Horacio,Llamas,False
77394,Earl Lloyd,Earl,Lloyd,False
77395,Lewis Lloyd,Lewis,Lloyd,False
77396,Scott Lloyd,Scott,Lloyd,False
77397,Bob Lochmueller,Bob,Lochmueller,False
77398,Robert Lock,Robert,Lock,False
77399,Darrell Lockhart,Darrell,Lockhart,False
1100,Ian Lockhart,Ian,Lockhart,False
77401,Kevin Loder,Kevin,Loder,False
77402,Don Lofgran,Don,Lofgran,False
1629155,Zach Lofton,Zach,Lofton,False
77403,Johnny Logan,Johnny,Logan,False
38,Brad Lohaus,Brad,Lohaus,False
1609,Art Long,Art,Long,False
3,Grant Long,Grant,Long,False
1381,John Long,John,Long,False
77406,Paul Long,Paul,Long,False
1627848,Shawn Long,Shawn,Long,False
26,Luc Longley,Luc,Longley,False
1626172,Kevon Looney,Kevon,Looney,True
201572,Brook Lopez,Brook,Lopez,True
1732,Felipe Lopez,Felipe,Lopez,False
2221,Raul Lopez,Raul,Lopez,False
201577,Robin Lopez,Robin,Lopez,True
943,Ryan Lorthridge,Ryan,Lorthridge,False
77409,Jim Loscutoff,Jim,Loscutoff,False
77410,Plummer Lott,Plummer,Lott,False
77411,Kevin Loughery,Kevin,Loughery,False
1629712,Didi Louzada,Didi,Louzada,True
77412,Bob Love,Bob,Love,False
201567,Kevin Love,Kevin,Love,True
77413,Stan Love,Stan,Love,False
77414,Clyde Lovellette,Clyde,Lovellette,False
77415,Sidney Lowe,Sidney,Lowe,False
77416,Chuck Lowery,Chuck,Lowery,False
200768,Kyle Lowry,Kyle,Lowry,True
1628070,Jordan Loyd,Jordan,Loyd,False
77417,Al Lucas,Al,Lucas,False
77418,Jerry Lucas,Jerry,Lucas,False
77419,John Lucas,John,Lucas,False
203564,Kalin Lucas,Kalin,Lucas,False
77420,Maurice Lucas,Maurice,Lucas,False
101249,John Lucas III,John,Lucas III,False
77421,Ted Luckenbill,Ted,Luckenbill,False
1731,Tyronn Lue,Tyronn,Lue,False
77422,Jim Luisi,Jim,Luisi,False
77423,Al Lujack,Al,Lujack,False
77424,Phil Lumpkin,Phil,Lumpkin,False
77425,Ray Lumpp,Ray,Lumpp,False
1627789,Timothe Luwawu-Cabarrot,Timothe,Luwawu-Cabarrot,True
1628399,Tyler Lydon,Tyler,Lydon,False
1626168,Trey Lyles,Trey,Lyles,True
248,George Lynch,George,Lynch,False
77426,Kevin Lynch,Kevin,Lynch,False
77427,Mike Lynn,Mike,Lynn,False
1627815,Sheldon Mac,Sheldon,Mac,False
1928,Todd MacCulloch,Todd,MacCulloch,False
77430,Ronnie MacGilvray,Ronnie,MacGilvray,False
931,Don MacLean,Don,MacLean,False
77428,Mike Macaluso,Mike,Macaluso,False
77429,Ed Macauley,Ed,Macauley,False
203159,Scott Machado,Scott,Machado,False
101178,Arvydas Macijauskas,Arvydas,Macijauskas,False
77432,Ollie Mack,Ollie,Mack,False
694,Sam Mack,Sam,Mack,False
202714,Shelvin Mack,Shelvin,Mack,False
1635,Malcolm Mackey,Malcolm,Mackey,False
77435,Rudy Macklin,Rudy,Macklin,False
202731,Vernon Macklin,Vernon,Macklin,False
77436,Johnny Macknowski,Johnny,Macknowski,False
1629133,Daryl Macon,Daryl,Macon,False
1855,Mark Macon,Mark,Macon,False
1629122,J.P. Macura,J.P.,Macura,False
77438,Kyle Macy,Kyle,Macy,False
77439,Jack Maddox,Jack,Maddox,False
2432,Tito Maddox,Tito,Maddox,False
1666,Gerald Madkins,Gerald,Madkins,False
2058,Mark Madsen,Mark,Madsen,False
77441,Norm Mager,Norm,Mager,False
203705,Josh Magette,Josh,Magette,False
1894,Corey Maggette,Corey,Maggette,False
77442,Dave Magley,Dave,Magley,False
2048,Jamaal Magloire,Jamaal,Magloire,False
1630266,Will Magnay,Will,Magnay,False
101133,Ian Mahinmi,Ian,Mahinmi,False
77443,John Mahnken,John,Mahnken,False
77444,Francis Mahoney,Francis,Mahoney,False
328,Rick Mahorn,Rick,Mahorn,False
105,Dan Majerle,Dan,Majerle,False
200970,Renaldo Major,Renaldo,Major,False
1627748,Thon Maker,Thon,Maker,False
77447,Lionel Malamed,Lionel,Malamed,False
1630177,Theo Maledon,Theo,Maledon,True
117,Jeff Malone,Jeff,Malone,False
252,Karl Malone,Karl,Malone,False
77449,Moses Malone,Moses,Malone,False
1074,Matt Maloney,Matt,Maloney,False
77450,Steve Malovic,Steve,Malovic,False
1630572,Sandro Mamukelashvili,Sandro,Mamukelashvili,True
77451,Ted Manakas,Ted,Manakas,False
77452,John Mandic,John,Mandic,False
1630211,Karim Mane,Karim,Mane,False
77453,Frank Mangiapane,Frank,Mangiapane,False
986,Marcus Mann,Marcus,Mann,False
1629611,Terance Mann,Terance,Mann,True
1630544,Tre Mann,Tre,Mann,True
330,Danny Manning,Danny,Manning,False
77454,Ed Manning,Ed,Manning,False
316,Richard Manning,Richard,Manning,False
1630185,Nico Mannion,Nico,Mannion,False
77456,Pace Mannion,Pace,Mannion,False
77457,Nick Mantis,Nick,Mantis,False
77459,Pete Maravich,Pete,Maravich,False
77458,Peter Maravich,Peter,Maravich,False
203906,Devyn Marble,Devyn,Marble,False
77460,Roy Marble,Roy,Marble,False
950,Stephon Marbury,Stephon,Marbury,False
36,Sarunas Marciulionis,Sarunas,Marciulionis,False
77462,Saul Mariaschin,Saul,Mariaschin,False
77463,Jack Marin,Jack,Marin,False
1890,Shawn Marion,Shawn,Marion,False
1626246,Boban Marjanovic,Boban,Marjanovic,True
1628374,Lauri Markkanen,Lauri,Markkanen,True
200806,Damir Markota,Damir,Markota,False
1752,Sean Marks,Sean,Marks,False
77464,Harvey Marlatt,Harvey,Marlatt,False
77465,Eric Marsh,Eric,Marsh,False
77466,Jim Marsh,Jim,Marsh,False
681,Donny Marshall,Donny,Marshall,False
923,Donyell Marshall,Donyell,Marshall,False
203088,Kendall Marshall,Kendall,Marshall,False
1630230,Naji Marshall,Naji,Marshall,True
101185,Rawle Marshall,Rawle,Marshall,False
77467,Tom Marshall,Tom,Marshall,False
77468,Vester Marshall,Vester,Marshall,False
77481,Bill Martin,Bill,Martin,False
77478,Bob Martin,Bob,Martin,False
77469,Brian Martin,Brian,Martin,False
1628997,Caleb Martin,Caleb,Martin,True
201858,Cartier Martin,Cartier,Martin,False
1628998,Cody Martin,Cody,Martin,True
733,Cuonzo Martin,Cuonzo,Martin,False
239,Darrick Martin,Darrick,Martin,False
77473,Don Martin,Don,Martin,False
77471,Donald Martin,Donald,Martin,False
77472,Fernando Martin,Fernando,Martin,False
1626185,Jarell Martin,Jarell,Martin,False
77474,Jeff Martin,Jeff,Martin,False
1629725,Jeremiah Martin,Jeremiah,Martin,False
1630231,KJ Martin,KJ,Martin,True
1629103,Kelan Martin,Kelan,Martin,True
2030,Kenyon Martin,Kenyon,Martin,False
2755,Kevin Martin,Kevin,Martin,False
77475,Larue Martin,Larue,Martin,False
77476,Mo Martin,Mo,Martin,False
77477,Phil Martin,Phil,Martin,False
77479,Ronald Martin,Ronald,Martin,False
77480,Slater Martin,Slater,Martin,False
469,Jamal Mashburn,Jamal,Mashburn,False
77482,Al Masino,Al,Masino,False
193,Anthony Mason,Anthony,Mason,False
2046,Desmond Mason,Desmond,Mason,False
1628412,Frank Mason III,Frank,Mason III,False
2427,Roger Mason Jr.,Roger,Mason Jr.,False
763,Tony Massenburg,Tony,Massenburg,False
77483,Eddie Mast,Eddie,Mast,False
1628999,Yante Maten,Yante,Maten,False
1629726,Garrison Mathews,Garrison,Mathews,True
1628493,Mangok Mathiang,Mangok,Mathiang,False
1629751,Dakota Mathias,Dakota,Mathias,False
77484,Wes Matthews,Wes,Matthews,False
202083,Wesley Matthews,Wesley,Matthews,False
77485,Ariel Maughan,Ariel,Maughan,False
77486,Marlon Maxey,Marlon,Maxey,False
1630178,Tyrese Maxey,Tyrese,Maxey,True
101131,Jason Maxiell,Jason,Maxiell,False
77487,Cedric Maxwell,Cedric,Maxwell,False
137,Vernon Maxwell,Vernon,Maxwell,False
77489,Don May,Don,May,False
77490,Scott May,Scott,May,False
101118,Sean May,Sean,May,False
195,Lee Mayberry,Lee,Mayberry,False
77492,Clyde Mayes,Clyde,Mayes,False
77493,Tharon Mayes,Tharon,Mayes,False
77495,Bill Mayfield,Bill,Mayfield,False
77494,Ken Mayfield,Ken,Mayfield,False
201953,Eric Maynor,Eric,Maynor,False
201564,O.J. Mayo,O.J.,Mayo,False
1630219,Skylar Mays,Skylar,Mays,True
77496,Travis Mays,Travis,Mays,False
77497,Matt Mazza,Matt,Mazza,False
201601,Luc Mbah a Moute,Luc,Mbah a Moute,False
2788,DJ Mbenga,DJ,Mbenga,False
77498,Bob McAdoo,Bob,McAdoo,False
203949,James Michael McAdoo,James Michael,McAdoo,False
77499,Ken McBride,Ken,McBride,False
1630540,Miles McBride,Miles,McBride,True
1628769,Tahjere McCall,Tahjere,McCall,False
203492,Ray McCallum,Ray,McCallum,False
737,Bob McCann,Bob,McCann,False
77500,Brendan McCann,Brendan,McCann,False
77502,Mel McCants,Mel,McCants,False
101119,Rashad McCants,Rashad,McCants,False
77503,Mike McCarron,Mike,McCarron,False
77504,Andre McCarter,Andre,McCarter,False
77505,Willie McCarter,Willie,McCarter,False
77506,Johnny McCarthy,Johnny,McCarthy,False
77507,Howie McCarty,Howie,McCarty,False
1820,Kelly McCarty,Kelly,McCarty,False
962,Walter McCarty,Walter,McCarty,False
1043,Amal McCaskill,Amal,McCaskill,False
1627775,Patrick McCaw,Patrick,McCaw,False
77509,Dwayne McClain,Dwayne,McClain,False
77510,Ted 'Hound Dog' McClain,Ted 'Hound Dog',McClain,False
2082,Dan McClintock,Dan,McClintock,False
77512,Jack McCloskey,Jack,McCloskey,False
45,George McCloud,George,McCloud,False
1630644,Mac McClung,Mac,McClung,True
203468,CJ McCollum,CJ,McCollum,True
77513,John McConathy,John,McConathy,False
77514,Paul McConnell,Paul,McConnell,False
204456,T.J. McConnell,T.J.,McConnell,True
77515,Keith McCord,Keith,McCord,False
77516,Tim McCormick,Tim,McCormick,False
1741,Jelani McCoy,Jelani,McCoy,False
77517,Paul McCracken,Paul,McCracken,False
200840,Chris McCray,Chris,McCray,False
1622,Rodney McCray,Rodney,McCray,False
77518,Scooter McCray,Scooter,McCray,False
1628571,Erik McCree,Erik,McCree,False
1626191,Chris McCullough,Chris,McCullough,False
77520,John McCullough,John,McCullough,False
723,Clint McDaniel,Clint,McDaniel,False
1365,Xavier McDaniel,Xavier,McDaniel,False
1630183,Jaden McDaniels,Jaden,McDaniels,True
1629667,Jalen McDaniels,Jalen,McDaniels,True
77523,Jim McDaniels,Jim,McDaniels,False
203909,KJ McDaniels,KJ,McDaniels,False
203926,Doug McDermott,Doug,McDermott,True
1630253,Sean McDermott,Sean,McDermott,True
77524,Ben McDonald,Ben,McDonald,False
77525,Glenn McDonald,Glenn,McDonald,False
1075,Michael McDonald,Michael,McDonald,False
77527,Hank McDowell,Hank,McDowell,False
686,Antonio McDyess,Antonio,McDyess,False
77528,Jim McElroy,Jim,McElroy,False
200829,Ivan McFarlin,Ivan,McFarlin,False
77529,Mel McGaha,Mel,McGaha,False
203956,Mitch McGary,Mitch,McGary,False
201580,JaVale McGee,JaVale,McGee,True
77530,Mike McGee,Mike,McGee,False
77531,Bill McGill,Bill,McGill,False
77532,George McGinnis,George,McGinnis,False
77533,Jon McGlocklin,Jon,McGlocklin,False
1503,Tracy McGrady,Tracy,McGrady,False
77534,Gil McGregor,Gil,McGregor,False
203585,Rodney McGruder,Rodney,McGruder,True
77536,Al McGuire,Al,McGuire,False
77535,Allie McGuire,Allie,McGuire,False
77537,Dick McGuire,Dick,McGuire,False
201187,Dominic McGuire,Dominic,McGuire,False
1450,Kevin McHale,Kevin,McHale,False
29,Jim McIlvaine,Jim,McIlvaine,False
976,Jeff McInnis,Jeff,McInnis,False
77540,Kenny McIntosh,Kenny,McIntosh,False
77541,Kevin McKenna,Kevin,McKenna,False
77542,Forrest McKenzie,Forrest,McKenzie,False
77543,Stan McKenzie,Stan,McKenzie,False
365,Derrick McKey,Derrick,McKey,False
243,Aaron McKie,Aaron,McKie,False
77547,Billy McKinney,Billy,McKinney,False
77545,Carlton McKinney,Carlton,McKinney,False
77546,Horace McKinney,Horace,McKinney,False
203590,Trey McKinney-Jones,Trey,McKinney-Jones,False
1628035,Alfonzo McKinnie,Alfonzo,McKinnie,False
1630605,JaQuori McLaughlin,JaQuori,McLaughlin,True
1629162,Jordan McLaughlin,Jordan,McLaughlin,True
203463,Ben McLemore,Ben,McLemore,True
77548,Mccoy McLemore,Mccoy,McLemore,False
77549,George McLeod,George,McLeod,False
2693,Keith McLeod,Keith,McLeod,False
1728,Roshown McLeod,Roshown,McLeod,False
77551,Jack McMahon,Jack,McMahon,False
203,Nate McMillan,Nate,McMillan,False
77553,Tom McMillen,Tom,McMillen,False
77554,Jim McMillian,Jim,McMillian,False
77555,Shellie McMillon,Shellie,McMillon,False
77556,Mal McMullan,Mal,McMullan,False
77557,Chet McNabb,Chet,McNabb,False
77558,Mark McNamara,Mark,McNamara,False
77559,Joe McNamee,Joe,McNamee,False
202077,Jerel McNeal,Jerel,McNeal,False
77560,Chris McNealy,Chris,McNealy,False
77562,Bob McNeill,Bob,McNeill,False
77561,Larry McNeill,Larry,McNeill,False
77563,Carl McNulty,Carl,McNulty,False
2101,Paul McPherson,Paul,McPherson,False
77565,Cozell McQueen,Cozell,McQueen,False
203895,Jordan McRae,Jordan,McRae,False
77566,Thales McReynolds,Thales,McReynolds,False
201177,Josh McRoberts,Josh,McRoberts,False
77567,Eric McWilliams,Eric,McWilliams,False
77568,George Mearns,George,Mearns,False
2098,Slava Medvedenko,Slava,Medvedenko,False
1577,Darnell Mee,Darnell,Mee,False
201975,Jodie Meeks,Jodie,Meeks,False
77570,Cliff Meely,Cliff,Meely,False
77571,Scott Meents,Scott,Meents,False
77572,Dick Mehen,Dick,Mehen,False
77573,Don Meineke,Don,Meineke,False
77574,Carl Meinhold,Carl,Meinhold,False
1626257,Salah Mejri,Salah,Mejri,False
203539,Gal Mekel,Gal,Mekel,False
77576,Bill Melchionni,Bill,Melchionni,False
77575,Gary Melchionni,Gary,Melchionni,False
1629740,Nicolo Melli,Nicolo,Melli,False
203097,Fab Melo,Fab,Melo,False
1629001,De'Anthony Melton,De'Anthony,Melton,True
77577,Ed Melvin,Ed,Melvin,False
77578,Dean Meminger,Dean,Meminger,False
77579,Chuck Mencel,Chuck,Mencel,False
77580,John Mengelt,John,Mengelt,False
77581,Ken Menke,Ken,Menke,False
200822,Pops Mensah-Bonsu,Pops,Mensah-Bonsu,False
1500,Ron Mercer,Ron,Mercer,False
77582,Joe Meriweather,Joe,Meriweather,False
77583,Porter Meriwether,Porter,Meriwether,False
1630241,Sam Merrill,Sam,Merrill,True
77584,Tom Meschery,Tom,Meschery,False
1629002,Chimezie Metu,Chimezie,Metu,True
684,Loren Meyer,Loren,Meyer,False
77586,Dave Meyers,Dave,Meyers,False
77587,Stan Miasek,Stan,Miasek,False
77588,Larry Micheaux,Larry,Micheaux,False
1626175,Jordan Mickey,Jordan,Mickey,False
203114,Khris Middleton,Khris,Middleton,True
77589,Zigmund Mihalik,Zigmund,Mihalik,False
2036,Chris Mihm,Chris,Mihm,False
1628450,Eric Mika,Eric,Mika,False
77590,Ed Mikan,Ed,Mikan,False
600012,George Mikan,George,Mikan,False
77591,Larry Mikan,Larry,Mikan,False
77593,Vern Mikkelsen,Vern,Mikkelsen,False
77594,Al Miksis,Al,Miksis,False
101223,Aaron Miles,Aaron,Miles,False
101139,CJ Miles,CJ,Miles,False
2032,Darius Miles,Darius,Miles,False
77596,Eddie Miles,Eddie,Miles,False
1527,Marko Milic,Marko,Milic,False
2545,Darko Milicic,Darko,Milicic,False
77598,Nat Militzok,Nat,Militzok,False
1889,Andre Miller,Andre,Miller,False
292,Anthony Miller,Anthony,Miller,False
77605,Bill Miller,Bill,Miller,False
77603,Bob Miller,Bob,Miller,False
1802,Brad Miller,Brad,Miller,False
203121,Darius Miller,Darius,Miller,False
77602,Dick Miller,Dick,Miller,False
77599,Eddie Miller,Eddie,Miller,False
77600,Harry Miller,Harry,Miller,False
1630627,Isaiah Miller,Isaiah,Miller,True
77601,Jay Miller,Jay,Miller,False
1626259,Malcolm Miller,Malcolm,Miller,False
2034,Mike Miller,Mike,Miller,False
932,Oliver Miller,Oliver,Miller,False
203113,Quincy Miller,Quincy,Miller,False
397,Reggie Miller,Reggie,Miller,False
77604,Walt Miller,Walt,Miller,False
168,Chris Mills,Chris,Mills,False
77606,John Mills,John,Mills,False
201988,Patty Mills,Patty,Mills,True
371,Terry Mills,Terry,Mills,False
202407,Elijah Millsap,Elijah,Millsap,False
200794,Paul Millsap,Paul,Millsap,True
1629003,Shake Milton,Shake,Milton,True
114,Harold Miner,Harold,Miner,False
77609,Dirk Minniefield,Dirk,Minniefield,False
77610,Dave Minor,Dave,Minor,False
65,Greg Minor,Greg,Minor,False
77612,Mark Minor,Mark,Minor,False
202703,Nikola Mirotic,Nikola,Mirotic,False
77613,Wat Misaka,Wat,Misaka,False
1954,Jason Miskiri,Jason,Miskiri,False
1630558,Davion Mitchell,Davion,Mitchell,True
1628378,Donovan Mitchell,Donovan,Mitchell,True
77615,Mike Mitchell,Mike,Mitchell,False
77616,Murray Mitchell,Murray,Mitchell,False
417,Sam Mitchell,Sam,Mitchell,False
77614,Todd Mitchell,Todd,Mitchell,False
203183,Tony Mitchell,Tony,Mitchell,False
203502,Tony Mitchell,Tony,Mitchell,False
1628513,Naz Mitrou-Long,Naz,Mitrou-Long,False
77618,Steve Mix,Steve,Mix,False
77619,Bill Mlkvy,Bill,Mlkvy,False
1749,Cuttino Mobley,Cuttino,Mobley,False
211,Eric Mobley,Eric,Mobley,False
1630596,Evan Mobley,Evan,Mobley,True
77621,Larry Moffett,Larry,Moffett,False
77622,Leo Mogus,Leo,Mogus,False
1737,Nazr Mohammed,Nazr,Mohammed,False
2040,Jerome Moiso,Jerome,Moiso,False
77623,Paul Mokeski,Paul,Mokeski,False
1629690,Adam Mokoka,Adam,Mokoka,False
77624,Jack Molinas,Jack,Molinas,False
77625,Wayne Molis,Wayne,Molis,False
77626,Sidney Moncrief,Sidney,Moncrief,False
77627,Eric Money,Eric,Money,False
2752,Sergei Monia,Sergei,Monia,False
1628370,Malik Monk,Malik,Monk,True
600006,Earl Monroe,Earl,Monroe,False
202328,Greg Monroe,Greg,Monroe,False
77628,Rodney Monroe,Rodney,Monroe,False
1626242,Luis Montero,Luis,Montero,False
77630,Howie Montgomery,Howie,Montgomery,False
376,Eric Montross,Eric,Montross,False
1630541,Moses Moody,Moses,Moody,True
200081,Jamario Moon,Jamario,Moon,False
77631,Jim Mooney,Jim,Mooney,False
1629760,Matt Mooney,Matt,Mooney,False
77632,Andre Moore,Andre,Moore,False
1628500,Ben Moore,Ben,Moore,False
202734,E'Twaun Moore,E'Twaun,Moore,True
77634,Jackie Moore,Jackie,Moore,False
77633,Johnny Moore,Johnny,Moore,False
77635,Lowes Moore,Lowes,Moore,False
1630,Mikki Moore,Mikki,Moore,False
77636,Otto Moore,Otto,Moore,False
77637,Ron Moore,Ron,Moore,False
929,Tracy Moore,Tracy,Moore,False
1629630,Ja Morant,Ja,Morant,True
203961,Eric Moreland,Eric,Moreland,False
77639,Jackie Moreland,Jackie,Moreland,False
77640,Guy Morgan,Guy,Morgan,False
1629752,Juwan Morgan,Juwan,Morgan,True
77641,Rex Morgan,Rex,Morgan,False
77642,Elmo Morgenthaler,Elmo,Morgenthaler,False
77644,Darren Morningstar,Darren,Morningstar,False
356,Chris Morris,Chris,Morris,False
202721,Darius Morris,Darius,Morris,False
77647,Isaiah Morris,Isaiah,Morris,False
1628537,Jaylen Morris,Jaylen,Morris,False
202693,Markieff Morris,Markieff,Morris,True
77646,Max Morris,Max,Morris,False
1628420,Monte Morris,Monte,Morris,True
201043,Randolph Morris,Randolph,Morris,False
2242,Terence Morris,Terence,Morris,False
202694,Marcus Morris Sr.,Marcus,Morris Sr.,True
200747,Adam Morrison,Adam,Morrison,False
77648,Dwight Morrison,Dwight,Morrison,False
77649,Mike Morrison,Mike,Morrison,False
201627,Anthony Morrow,Anthony,Morrow,False
132,Dwayne Morton,Dwayne,Morton,False
1972,John Morton,John,Morton,False
77652,Richard Morton,Richard,Morton,False
77653,Glenn Mosley,Glenn,Mosley,False
77654,Perry Moss,Perry,Moss,False
734,Lawrence Moten,Lawrence,Moten,False
202700,Donatas Motiejunas,Donatas,Motiejunas,False
1628405,Johnathan Motley,Johnathan,Motley,False
2069,Hanno Mottola,Hanno,Mottola,False
203102,Arnett Moultrie,Arnett,Moultrie,False
297,Alonzo Mourning,Alonzo,Mourning,False
202389,Timofey Mozgov,Timofey,Mozgov,False
77657,Chuck Mrazovich,Chuck,Mrazovich,False
1626144,Emmanuel Mudiay,Emmanuel,Mudiay,False
77658,Erwin Mueller,Erwin,Mueller,False
203498,Shabazz Muhammad,Shabazz,Muhammad,False
1628539,Mychal Mulder,Mychal,Mulder,True
77659,Joe Mullaney,Joe,Mullaney,False
77660,Bob Mullens,Bob,Mullens,False
201957,Byron Mullens,Byron,Mullens,False
904,Chris Mullin,Chris,Mullin,False
77662,Jeff Mullins,Jeff,Mullins,False
942,Todd Mundt,Todd,Mundt,False
204098,Xavier Munford,Xavier,Munford,False
77664,Chris Munk,Chris,Munk,False
77665,George Munroe,George,Munroe,False
785,Eric Murdock,Eric,Murdock,False
49,Gheorghe Muresan,Gheorghe,Muresan,False
